Year,Town Code,Town,Sheltered Homeless,Unsheltered Homeless,Total Homeless,Percentage of Homelessness,Homeless Youth,Homeless Veterans,Chronic Homeless,Percentage White,Percentage Black,Percentage Hispanic,Median Age
2022,64,Hartford,300,300,600,0.64,65,228,307,60.94,6.13,42.58,41.7
2022,65,Hartland,58,289,347,0.86,79,30,238,61.59,40.36,14.44,27.5
2022,66,Harwinton,175,175,350,0.94,51,108,191,42.7,19.46,19.77,56.6
2022,67,Hebron,140,140,280,1.11,128,26,126,65.83,6.69,44.15,26
2022,68,Kent,93.5,93.5,187,0.35,0,159,28,65.24,46.3,38.58,51.4
2022,69,Killingly,151,151,302,0.77,166,16,120,47.48,11.28,14.86,58.6
2022,70,Killingworth,34,444,478,0.58,15,266,197,45.19,29.83,8.24,48.5
2022,71,Lebanon,444,1,445,0.64,144,128,173,46.18,17.33,37.21,59.7
2022,72,Ledyard,92,381,473,0.33,111,219,143,45.05,7.93,22.58,45.3
2022,73,Lisbon,180,180,360,1.1,101,81,178,70.49,7.25,39.47,27.1
2022,74,Litchfield,69.5,69.5,139,1.22,81,48,10,49.82,10.2,25.04,26.6
2022,75,Lyme,206,70,276,0.51,98,40,138,52.57,8.21,20.57,31.6
2022,76,Madison,352,77,429,0.66,158,19,252,48.68,39.23,25.3,18.3
2022,77,Manchester,339,339,678,0.69,39,326,313,87.89,26.85,38.69,46.6
2022,78,Mansfield,104,104,208,0.53,154,36,18,82.73,20.43,45.6,29.3
2022,79,Marlborough,116,116,232,1.25,35,38,159,51.52,23.83,7.24,52.2
2022,80,Meriden,329.5,329.5,659,1.03,246,108,305,56.38,46.8,28.59,33.1
2022,81,Middlebury,93.5,93.5,187,0.77,3,63,121,50.49,45.98,6.48,38.2
2022,82,Middlefield,158,367,525,0.57,280,174,71,64.59,37.21,26.08,58.6
2022,83,Middletown,332.5,332.5,665,1.41,333,278,54,40.98,44.81,44.84,28.2
2022,84,Milford,223.5,223.5,447,0.67,248,31,168,73.57,19.38,21.27,48.3
2022,85,Monroe,23,294,317,1.02,11,208,98,66.16,22.15,46.96,49.7
2022,86,Montville,184.5,184.5,369,0.32,282,18,69,84.93,32.62,33.38,27.3
2022,87,Morris,234,234,468,1.31,215,105,148,48.22,33.06,47.04,39
2022,88,Naugatuck,515,124,639,1.44,318,205,116,80.21,26.68,39.07,32.7
2022,89,New Britain,290.5,290.5,581,0.42,310,246,25,79.6,23.03,9.65,50.4
2022,90,New Canaan,363,287,650,0.98,81,322,247,46.36,49.38,15.4,44.1
2022,91,New Fairfield,381,6,387,0.5,13,166,208,59.93,41.95,22.74,38
2022,92,New Hartford,184.5,184.5,369,0.98,55,88,226,48.51,24.57,12.65,50.7
2022,93,New Haven,354.5,354.5,709,0.64,281,315,113,52.74,37.73,27.27,27.9
2022,95,New London,151,250,401,0.61,198,10,193,53.16,17.13,26.21,49.7
2022,96,New Milford,266.5,266.5,533,0.41,165,48,320,67.81,9.51,48.03,54.3
2022,94,Newington,180,180,360,0.91,291,60,9,60.57,20.86,24.52,54.9
2022,97,Newtown,204.5,204.5,409,1.07,145,170,94,87.39,23.13,40.35,50.9
2022,98,Norfolk,169.5,169.5,339,0.24,77,142,120,46.32,5.74,47.39,35.1
2022,99,North Branford,221,221,442,0.49,111,206,125,88.68,41.67,44.46,59.2
2022,100,North Canaan,129,129,258,1.12,22,200,36,51.53,21.16,14.39,33.9
2022,101,North Haven,93.5,93.5,187,1.15,115,4,68,78.64,31.12,27.32,44.8
2022,102,North Stonington,116,531,647,0.25,141,210,296,56.95,8.33,20.65,24.8
2022,103,Norwalk,198.5,198.5,397,1.24,196,28,173,47.15,12.87,22.99,59.2
2022,104,Norwich,255,255,510,0.31,277,189,44,82.89,45.04,21.24,47.6
2022,105,Old Lyme,168,168,336,0.75,27,187,122,55.44,32.39,42.19,49.6
2022,106,Old Saybrook,577,71,648,0.75,298,324,26,72.94,47.76,25.35,20.8
2022,107,Orange,334,187,521,0.37,75,254,192,68.32,49.94,28.57,50.1
2022,108,Oxford,150.5,150.5,301,1.08,17,149,135,63.59,21.73,49.21,50.5
2022,109,Plainfield,152.5,152.5,305,0.64,99,12,194,64.79,18.45,7.7,46.2
2022,110,Plainville,163.5,163.5,327,0.61,123,156,48,76.61,43.63,26.96,30.3
2022,111,Plymouth,294,171,465,1.6,291,79,95,44.39,49.94,39.83,38.6
2022,112,Pomfret,258,258,516,0.35,124,272,120,73.41,33.33,11.8,22.6
2022,113,Portland,200.5,200.5,401,0.98,6,147,248,84.79,40.78,32.52,37.8
2022,114,Preston,370,73,443,1.16,22,205,216,42.89,40.18,15.78,28.2
2022,115,Prospect,185,202,387,0.72,161,113,113,47.03,20.99,44.03,32.7
2022,116,Putnam,67,67,134,1.09,116,5,13,75.83,30.84,19.72,24.8
2022,117,Redding,179,179,358,0.4,20,277,61,61.86,42.49,19.81,27.7
2022,118,Ridgefield,267,257,524,1.42,251,231,42,60.18,35.97,31.92,21.2
2022,119,Rocky Hill,642,58,700,0.5,325,136,239,46.85,5.95,13.26,56.6
2022,120,Roxbury,236,326,562,0.1,308,159,95,65.34,20.15,17.82,40.3
2022,121,Salem,198.5,198.5,397,0.5,83,288,26,46.33,11.5,23.75,34.7
2022,122,Salisbury,551,16,567,0.26,40,204,323,63.83,15.48,20.91,40.5
2022,123,Scotland,20,748,768,1.66,202,325,241,78.18,45.75,28.62,44.4
2022,124,Seymour,335,335,670,0.11,127,304,239,52.91,6.66,31.98,56.7
2022,125,Sharon,300.5,300.5,601,0.77,141,157,303,64.04,14.89,30.5,25.5
2022,126,Shelton,136.5,136.5,273,1.57,102,105,66,89.6,18.93,34.44,30.4
2022,127,Sherman,233.5,233.5,467,0.98,106,81,280,74.33,32.76,18.85,59
2022,128,Simsbury,238,238,476,0.69,16,269,191,82.07,29.03,10.69,33.6
2022,129,Somers,99,91,190,1.16,24,48,118,60.74,14.82,39.24,18.9
2022,130,Southbury,209.5,209.5,419,0.61,63,205,151,78.39,12.39,43.29,24.2
2022,131,Southington,477,240,717,1.02,236,217,264,42.03,15.66,16.57,19.1
2022,133,Sprague,598,112,710,0.24,175,305,230,46.15,27.61,23.32,59.6
2022,134,Stafford,297,404,701,0.55,290,163,248,50.15,17.2,27.44,29.7
2022,135,Stamford,314,314,628,1.37,292,278,58,60.1,47.64,29,56.8
2022,136,Sterling,525,122,647,1.23,310,321,16,82.29,25.87,34.68,59.8
2022,137,Stonington,333,222,555,0.39,155,230,170,57.31,7.65,6.87,43.2
2022,138,Stratford,1,380,381,0.45,52,198,131,72.73,37.82,37.47,19.4
2022,139,Suffield,374,46,420,1.1,72,213,135,75.47,19.8,7.79,21.4
2022,140,Thomaston,292,214,506,0.7,182,283,41,69.31,34.41,26.07,38.2
2022,141,Thompson,383.5,383.5,767,0.24,188,275,304,57.86,17.58,42.25,35.1
2022,142,Tolland,100.5,100.5,201,1.3,12,184,5,68.85,30.68,25.3,43.5
2022,143,Torrington,552,31,583,1.12,46,209,328,57.11,39.75,11.71,36.4
2022,144,Trumbull,317,131,448,9.8,159,120,169,44.19,46.76,49.33,57.2
2022,145,Union,501,284,785,0.51,283,215,287,89.64,16.75,45.02,40.5
2022,146,Vernon,181,181,362,0.45,52,96,214,46.36,20.07,39.71,47.1
2022,147,Voluntown,380,92,472,1.28,286,118,68,43.62,25.89,23.52,55.7
2022,148,Wallingford,157,157,314,0.68,7,281,26,83.93,46.72,13.27,24.2
2022,149,Warren,13,387,400,0.01,71,105,224,55.09,45.56,47.36,27.6
2022,150,Washington,503,232,735,0.74,97,317,321,72.51,9.04,28.96,22.5
2022,151,Waterbury,230,230,460,0.28,86,141,233,56.45,10.94,43.36,23.9
2022,152,Waterford,350.5,350.5,701,0.93,329,322,50,59.57,27.3,20.39,39.5
2022,153,Watertown,83,432,515,0.5,100,267,148,53.11,9.8,20.09,31.5
2022,155,West Hartford,129,515,644,0.49,280,290,74,57.15,20.55,49.35,35.8
2022,156,West Haven,742,17,759,1.06,288,166,305,60.54,11.68,28.48,59.3
2022,154,Westbrook,243,243,486,0.61,236,159,91,76.02,33.62,11.33,24.6
2022,157,Weston,144,348,492,0.34,195,230,67,65.58,47.73,14.89,40.7
2022,158,Westport,171.5,171.5,343,1.56,96,13,234,87.18,49.85,26.69,22.2
2022,159,Wethersfield,215,215,430,0.53,95,192,143,42.09,21.89,6.91,31.4
2022,160,Willington,27,462,489,0.3,260,154,75,65.15,31.96,25.81,40.2
2022,161,Wilton,65,240,305,0.87,120,100,85,69.21,43.53,23.85,57.8
2022,162,Winchester,162,395,557,0.85,272,59,226,86.01,10.29,40.07,34.4
2022,163,Windham,228,200,428,0.77,331,42,55,42.46,36.03,20.97,20.7
2022,164,Windsor,260,62,322,1.44,51,192,79,68.67,23.4,49.21,34.3
2022,165,Windsor Locks,448,202,650,1.03,317,310,23,82.68,14.28,13.13,24.1
2022,166,Wolcott,423,73,496,1.53,162,108,226,52.1,23.12,31.59,27.7
2022,167,Woodbridge,154,154,308,1.47,189,92,27,83.81,8.42,9.04,44
2022,168,Woodbury,305.5,305.5,611,0.45,276,215,120,40.95,36.29,38.02,20.8
2022,169,Woodstock,169,169,338,1.59,84,162,92,76.62,16.37,49.76,37.5
